Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score MS Amanda 2.0: MS Amanda 2.0,# Peptides (by Search Engine): MS Amanda 2.0,# Protein Pathway Groups,"Abundance: F2: 126, Sample, Control","Abundance: F2: 127N, Sample, HC-like","Abundance: F2: 127C, Sample, HC-like","Abundance: F2: 128N, Sample, At risk","Abundance: F2: 128C, Sample, HC-like","Abundance: F2: 129N, Sample, Control","Abundance: F2: 129C, Sample, Control","Abundance: F2: 130N, Sample, At risk","Abundance: F2: 130C, Sample, SPD","Abundance: F2: 131N, Sample, SPD","Abundance: F2: 131C, Sample, At risk","Abundance: F2: 132N, Sample, SPD","Abundances (Normalized): F2: 126, Sample, Control","Abundances (Normalized): F2: 127N, Sample, HC-like","Abundances (Normalized): F2: 127C, Sample, HC-like","Abundances (Normalized): F2: 128N, Sample, At risk","Abundances (Normalized): F2: 128C, Sample, HC-like","Abundances (Normalized): F2: 129N, Sample, Control","Abundances (Normalized): F2: 129C, Sample, Control","Abundances (Normalized): F2: 130N, Sample, At risk","Abundances (Normalized): F2: 130C, Sample, SPD","Abundances (Normalized): F2: 131N, Sample, SPD","Abundances (Normalized): F2: 131C, Sample, At risk","Abundances (Normalized): F2: 132N, Sample, SPD","Found in Sample: F2: 126, Sample, Control","Found in Sample: F2: 127N, Sample, HC-like","Found in Sample: F2: 127C, Sample, HC-like","Found in Sample: F2: 128N, Sample, At risk","Found in Sample: F2: 128C, Sample, HC-like","Found in Sample: F2: 129N, Sample, Control","Found in Sample: F2: 129C, Sample, Control","Found in Sample: F2: 130N, Sample, At risk","Found in Sample: F2: 130C, Sample, SPD","Found in Sample: F2: 131N, Sample, SPD","Found in Sample: F2: 131C, Sample, At risk","Found in Sample: F2: 132N, Sample, SPD",# Protein Groups,Modifications
0,High,Master Protein,P13639,Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,0,0,143.692,33,30,42,29,858,95.3,6.83,9833.98,30,0,10355290.6260511,9439807.98330748,10456431.7915398,10113841.8167329,9824516.70710014,10013376.3136658,9095088.0347116,8201424.01982901,9572997.16984103,9265918.7143135,10047832.1783727,9989598.15706188,10355290.6260511,11228896.4516527,11587052.310074,11400634.7368601,11464711.5339209,11005552.4998022,10251574.5169539,10861940.8100825,10682627.9237794,10460896.2608257,11043020.2638308,11338972.990695,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P25705,"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",0,0,143.071,45,24,38,24,553,59.7,9.13,9954.55,24,0,15561990.7290622,13217986.964897,13594152.2276196,14101671.7844837,13935556.5829608,13496369.7436877,13947366.6248903,10700224.2953087,14254605.6663334,14052215.6110397,13605824.4159247,13906515.671619,15561990.7290622,15723138.3509689,15064044.4190514,15895839.7913641,16262086.0701285,14833658.6100516,15720844.8917309,14171344.2286665,15906893.7169827,15864457.0791201,14953414.0363713,15784979.8476321,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P06733,Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2,0,0,138.911,47,21,48,20,434,47.1,7.39,13400.4,21,0,14722773.5827112,12207694.2612702,12391995.7125862,12815278.5420286,11639821.5858045,13406508.3174055,12297929.8663023,11047106.1660915,13394978.6086739,12974744.1708054,12768336.5120425,11769348.1852347,14722773.5827112,14521368.9744152,13731902.5658565,14445777.614108,13583080.0400709,14734893.2572199,13861673.8999678,14630753.5141056,14947625.0733942,14648029.7276819,14032977.0974272,13359128.0742481,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P10809,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",0,0,134.451,37,26,37,26,573,61,5.87,9601.26,26,0,12547130.2348062,9664718.38324037,10389654.0103674,10340773.7051367,10504186.2406384,10556077.284154,12051543.0510198,9118261.22030522,10867276.3978979,11549494.6897626,10599684.5035787,10566085.5835262,12547130.2348062,11496433.2062363,11513054.0610516,11656439.3674563,12257851.32621,11602027.0389893,13583957.7539313,12076197.1855579,12126930.3901341,13038973.2027252,11649530.8326488,11993331.1796211,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P07197,Neurofilament medium polypeptide OS=Homo sapiens OX=9606 GN=NEFM PE=1 SV=3,0,0,134.145,34,30,42,24,916,102.4,4.91,9684.02,30,0,10581700.274427,7628006.87498957,7425626.91440913,7946811.38976431,8043723.85640963,9117707.60503645,9514970.33448205,6057007.04035677,7966384.14050078,9890681.76129029,9027664.67252588,7730177.60953749,10581700.274427,9073712.03770414,8228536.19740209,8957891.13762201,9386616.8099249,10021136.3861485,10724846.9765518,8021881.54149113,8889788.2409256,11166231.7621965,9921810.21179427,8774354.45847816,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04406,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,0,0,129.622,39,18,46,18,335,36,8.46,10999.33,18,0,19416864.8440539,16715478.1363908,16641768.9945668,17191631.7098313,15905957.8111552,18765233.263772,15768819.7315966,13639367.4092962,17790264.8853152,17418059.834498,17716046.7228746,16755471.7453324,19416864.8440539,19883494.8195242,18441190.2374027,19378938.0144489,18561444.1312743,20624587.8898633,17773904.9810091,18063936.3516084,19852380.3009185,19664376.7996878,19470733.5356156,19018767.1795756,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q14194,Dihydropyrimidinase-related protein 1 OS=Homo sapiens OX=9606 GN=CRMP1 PE=1 SV=1,0,0,126.799,33,18,33,14,572,62.1,7.03,8930.92,18,0,7039993.80224748,6064701.35071042,6057502.70637008,6397048.18484531,6052982.67979262,6366420.61669453,6421519.75104264,4994078.32907499,6347574.82553906,6090456.19709286,6240560.53721057,6006186.26157727,7039993.80224748,7214119.56660002,6712481.09550271,7210950.20774946,7063523.0630215,6997237.90837975,7238048.49262161,6614142.01731021,7083338.56957659,6875910.78912372,6858657.19557039,6817489.82555059,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P20700,Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2,0,0,122.397,42,28,34,25,586,66.4,5.16,8939.13,28,0,8588613.43947348,7101908.60101575,7591761.45832616,7249127.86525113,7071098.40767381,7954747.83898885,7941436.4207492,7130246.78151477,7975236.0762164,7230496.6159227,7433866.55539453,7682570.90052922,8588613.43947348,8447904.49455374,8412634.33807322,8171440.72945561,8251612.35802674,8742944.65945516,8951230.26058141,9443276.96200611,8899666.22730515,8162976.31626943,8170154.2733302,8720317.13093671,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,0,0,118.583,31,25,31,25,806,89.3,5.26,8419.28,25,0,7113053.65907609,6010601.45945118,6323468.74617742,6456269.07716903,6175385.91343639,6484425.02389573,6420382.09639049,5545241.43653907,6336188.89097292,6224781.62819125,6562929.45500245,6233078.36222446,7113053.65907609,7149766.34267112,7007205.19234463,7277705.82588229,7206361.41389232,7126934.79162665,7236766.17942172,7344100.74587999,7070632.86201431,7027559.4753722,7212955.16038587,7075030.0549563,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3,0,0,117.683,47,29,35,19,577,67.8,6.4,8456.59,29,0,6149258.59890509,4791385.33460869,5144953.338304,5278443.35293257,4793620.96247225,5976840.68674099,4931704.39193437,4234711.63663882,5790101.41931661,5602999.13150028,5516505.79744688,5698675.58051778,6149258.59890509,5699477.13739802,5701260.68359683,5950024.30692857,5593911.96291448,6569056.42017167,5558795.56927317,5608439.09956719,6461246.9852567,6325588.91042069,6062888.41466423,6468441.21998492,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2,0,0,116.992,38,18,29,16,364,39.4,8.09,7906.54,18,0,10034178.8114877,8961414.89598118,9151648.43999999,9740539.80618611,8876712.7321792,9002522.06090861,8405677.19942226,7475696.12796577,9044019.4977169,8829313.5695814,9393513.39480469,8166578.49053436,10034178.8114877,10659835.4654258,10141186.9088538,10979837.1857517,10358672.4800793,9894537.6732461,9474501.60421349,9900789.01661521,10092335.0874782,9967984.41184413,10323894.4407006,9269703.49303777,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P60174,Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=4,0,0,114.631,49,14,28,14,249,26.7,6.9,7577.85,14,0,11292928.0005029,9963175.73821081,9543945.72792959,10424278.9503441,9437322.30642534,9985109.73368055,8865906.06075217,8029171.55531999,10026341.7658725,9641298.27440012,9981091.53663744,9080560.88998609,11292928.0005029,11851455.9715429,10575902.0475322,11750569.0578818,11012875.3526991,10974485.1234974,9993250.89490423,10633810.1745533,11188520.8593709,10884686.5786098,10969669.2915993,10307144.7973236,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P38646,"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",0,0,113.23,33,19,27,18,679,73.6,6.16,6930.86,19,0,5022863.02079776,4400566.51802381,4615696.21455737,4698134.77953649,4545451.72001944,4680452.25221318,4428708.4182698,3731176.99263506,4499945.88715436,4596072.45640026,4585310.55749766,4851397.37815172,5022863.02079776,5234588.017773,5114776.6802016,5295882.56733647,5304311.07351328,5144215.23480042,4991841.11143062,4941559.36188124,5021546.20300693,5188804.11711055,5039462.89144779,5506714.38160937,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q07065,Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2,0,0,112.901,41,20,25,20,602,66,5.92,6598.74,20,0,4888004.86647273,3757726.83819514,4016942.30395466,3982366.35759126,3878491.39830836,4192959.05429253,4357840.50934744,3380308.34335518,4352072.95916566,4310110.21221628,4139259.41385393,4253266.31616286,4888004.86647273,4469913.54424832,4451281.42471414,4489046.30445606,4526002.28530973,4608418.73470383,4911961.98916093,4476869.99923186,4856532.94313888,4865962.80335063,4549232.58798343,4827788.97838953,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P31150,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2,0,0,111.791,45,20,29,12,447,50.6,5.14,7250.53,20,0,2554407.1345579,2228740.04489534,2304042.58036607,2276412.53553456,2137480.68085651,2363610.0236012,2453754.35491377,1879037.00747526,2310229.27898327,2184144.96214922,2340653.06788887,2321947.48956328,2554407.1345579,2651144.09382435,2553171.33373736,2566042.48892856,2494331.288341,2597808.5102325,2765761.6418549,2488590.8478582,2578013.90391608,2465822.82578775,2572483.17850397,2635591.4878676,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,0,0,110.049,23,23,34,23,917,102.4,6.8,7834.04,23,0,7409712.76768261,5784430.21308135,6180615.24957415,6223494.67715404,5922721.22544221,6309849.59831993,6259355.31435027,4887727.94480811,6680545.82521771,6584481.47823684,6221054.10323562,6042506.02622013,7409712.76768261,6880729.7785462,6848905.40415511,7015315.33582419,6911514.56808585,6935061.54616321,7055264.02694003,6473291.89466769,7454905.095281,7433647.95211968,6837218.74577979,6858715.59097566,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P16403,Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2,0,0,107.985,45,15,31,3,213,21.4,10.93,8372.44,15,0,1091192.42326875,581383.2729375,593977.551426898,563013.945140625,777162.111206249,826338.074409374,687517.440647259,672297.959025,763067.670234376,954481.270359374,773016.008879662,856150.062720283,1091192.42326875,691570.483433793,658202.44387398,634646.700691658,906908.674055532,908215.848043806,774938.763385409,890389.354338135,851516.808911204,1077575.77634549,849579.421588856,971797.091788365,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P10412,Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2,0,0,107.257,41,15,31,2,219,21.9,11.03,8321.76,15,0,1225002.72984375,742011.07921875,745701.645149998,648725.60548125,859188.017312894,971161.148400708,698775.609056249,676073.272049998,908155.462706248,988564.853512497,851949.17850306,910835.986070579,1225002.72984375,882641.425467544,826331.978472056,731263.530373194,1002628.73641153,1067388.72780656,787628.464895575,895389.367325871,1013422.10103251,1116054.94269208,936330.531297453,1033869.87971146,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P48681,Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2,0,0,106.962,16,21,25,21,1621,177.3,4.36,6548.6,21,0,3836603.92410995,2825574.93010373,3262434.36103847,3016376.26291797,2807455.28235878,3835296.18206703,3767792.93846485,2756154.01158661,3280517.66264947,3501486.56071432,3111413.65865493,3655014.00985862,3836603.92410995,3361094.67084773,3615190.95167058,3400152.44707193,3276157.58781953,4215316.80841992,4246886.88286567,3650241.91712861,3660770.9127791,3953055.1475404,3419583.7939693,4148725.95341595,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3,0,0,106.764,72,14,75,6,126,13.9,10.32,19450.46,14,0,7354354.93412216,4943094.17844118,4465092.74397656,4506068.70650831,5309533.4733881,5518697.75261014,7110039.29259745,4940962.89201089,5723094.37436952,6015374.706825,5264239.54695436,5461659.46090746,7354354.93412216,5879938.74225347,4947888.93814121,5079379.76023158,6195955.63495755,6065518.35708009,8014116.77911753,6543796.09541945,6386472.98117604,6791146.42791828,5785636.43964959,6199409.43949024,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P02647,Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1,0,0,106.21,64,20,28,20,267,30.8,5.76,7561.16,20,0,3593724.06728842,8780804.03789903,15423305.8439921,12552336.1328735,11792416.3307261,2734986.38484557,3022293.44685055,11910139.984727,3223265.73722458,3034742.91968657,15060895.9343903,3042900.34023544,3593724.06728842,10444994.1649423,17090978.5643319,14149380.8127809,13761150.3497131,3005982.72768224,3406593.35723213,15773752.8557387,3596882.76924544,3426117.99648931,16552603.1926477,3453929.20003646,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P00558,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3,0,0,104.272,44,19,30,19,417,44.6,8.1,7677.23,19,0,11924883.7959412,10260039.0685,10232591.7140906,10702640.2621643,9453022.15404933,11084742.9977779,8938893.74938246,8016148.74161133,10874819.6239725,9731574.02049688,10079190.2627177,9668680.03831125,11924883.7959412,12204582.6031443,11339009.1211351,12064346.5223152,11031196.2767203,12183075.6367727,10075519.3376019,10616562.8000313,12135347.970968,10986604.7201243,11077484.211348,10974705.8977124,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P11137,Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2 PE=1 SV=4,0,0,104.138,18,26,29,26,1827,199.4,4.91,6773.2,26,0,7096356.37909524,5863765.62376971,6383572.20774773,6455919.06828682,5554331.11833686,6490845.151431,6004317.1702401,5254248.22251642,6135820.32497701,5849212.0795711,6506784.70163915,5738712.40057393,7096356.37909524,6975101.30741036,7073807.44893805,7277311.28506456,6481622.04147834,7133991.05800789,6767796.49182299,6958710.22598884,6847039.05955306,6603554.66721739,7151249.54686724,6513886.13319488,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P09104,Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3,0,0,103.934,41,14,20,13,434,47.2,5.03,6143.61,14,0,4726102.1589933,4431474.64881513,4505140.1081816,4757521.10679811,4338952.48492937,4245515.37343555,4011145.30123359,3619585.69540732,4421782.79296875,4330990.78236268,4433381.74369839,3972478.21584514,4726102.1589933,5271354.04106326,4992266.49572255,5362824.6688387,5063336.96426554,4666182.60089704,4521182.73039121,4793768.19019234,4934323.02329194,4889536.23248411,4872486.28000952,4509072.58604291,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P14618,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,0,0,99.636,37,21,29,21,531,57.9,7.84,7263.37,21,0,7070574.95823526,5675161.15801239,5965863.45488822,6058301.65857485,5665356.4218043,6476499.02476117,5900043.79586173,5146342.96558297,6105616.5508842,5938413.2619933,6047914.6515662,5844238.243753,7070574.95823526,6750751.40325414,6610933.18492049,6829104.66533645,6611182.92626978,7118223.44423929,6650264.23006869,6815800.83475701,6813334.28822566,6704259.66414556,6646930.68768807,6633666.19509676,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P13637,Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3,0,0,99.139,22,21,28,12,1013,111.7,5.38,6816.72,21,0,4279831.07878162,3569846.45277555,3679142.39273267,3886949.40402657,3447575.77368337,3787288.87450445,3652286.11899189,2900962.00532962,3817798.80585013,3715111.80828635,3872049.42831,3534796.97388369,4279831.07878162,4246424.95243546,4076956.28974463,4381489.36862429,4023145.65845759,4162552.69298034,4116692.78661019,3842025.17977428,4260329.69687209,4194230.5368833,4255556.77486516,4012270.24193396,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P16402,Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2,0,0,98.374,32,13,29,1,221,22.3,11.02,7849.63,13,0,418151.007450001,162348.70162068,155298.222646875,179489.347537499,170477.74816875,277902.082631249,207842.73406875,189803.879409376,270896.147774999,279541.681959375,239813.586478126,264828.96185625,418151.007450001,193117.991677639,172090.122648413,202325.933855014,198938.865287352,305438.032527401,234270.989789358,251375.675575869,302296.417864033,315592.724878595,263565.936214591,300601.525549756,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P32119,Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5,0,0,97.716,44,16,23,15,198,21.9,5.97,6649.56,16,0,9711021.26899856,7976074.92664003,8273514.06024455,8692611.68602912,7915449.43153618,8801177.97007312,8449214.79720306,7268532.52133494,8608968.00393477,8398585.7800539,8620422.36147992,8155751.53064979,9711021.26899856,9487748.01354422,9168102.6678479,9798580.2563988,9236927.07737135,9673243.38720287,9523575.22793606,9626422.17156649,9606855.65472532,9481707.89012787,9474232.56386642,9257414.04918104,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P07196,Neurofilament light polypeptide OS=Homo sapiens OX=9606 GN=NEFL PE=1 SV=3,0,0,95.951,29,21,27,16,543,61.5,4.65,6696.94,21,0,5662805.28970069,4191375.45153164,4232377.14646079,4568847.58295625,4697172.39834421,5115115.93709708,5232814.23608822,3190007.88034834,4445412.58532047,5617897.66053088,4985714.65396253,4445551.9000541,5662805.28970069,4985749.81805484,4690010.54754462,5150146.04791361,5481361.39187319,5621947.60537142,5898193.0543058,4224836.64986302,4960691.80572559,6342408.82557786,5479525.03345887,5046048.11233691,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P52272,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3,0,0,94.564,38,26,31,26,730,77.5,8.7,7074.57,26,0,8038418.59860612,5567172.97105989,5634866.50068963,5509571.71323863,5405458.06269311,6822009.00512074,7199590.66748904,5337413.07657091,6413282.05982306,6390599.73171414,6232182.24385963,6529864.16031021,8038418.59860612,6622296.65381055,6244146.58895405,6210559.33020917,6307894.75401844,7497968.30840297,8115055.06462868,7068853.50355075,7156662.09859298,7214762.28090084,6849449.0736981,7411905.08191994,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P61978,Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1,0,0,94.55,36,18,25,18,463,50.9,5.54,6769.21,18,0,6062680.60375655,4605076.68918793,4670620.52986246,4610971.93058906,4630354.3022516,5525210.54385806,5294685.87083768,4441349.63922891,5475177.81872763,4799421.03726696,4871179.33687351,4962897.29903038,6062680.60375655,5477858.17108252,5175639.7860127,5197629.91305531,5403388.07066198,6072676.4687653,5967931.98060307,5882109.8362369,6109819.77914535,5418377.51126807,5353645.5596495,5633275.48761481,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P49327,Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3,0,0,93.235,11,24,27,24,2511,273.3,6.44,6309.98,24,0,4284271.13536641,3660192.34175419,4067721.41821124,3864629.73124656,3916508.3114335,4060495.82380551,4061024.63084134,3599919.79123601,3960457.65096663,3806233.16635436,4044579.91185396,3976992.21917914,4284271.13536641,4353893.73082244,4507551.12214823,4356329.94439935,4570366.09020558,4462830.3745192,4577404.46924387,4767722.72704239,4419524.49609513,4297103.34456535,4445175.54955025,4514196.33187125,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04908,Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC8 PE=1 SV=2,0,0,92.751,42,9,36,2,130,14.1,11.05,8794.15,9,0,3430333.74288785,2356237.68548438,2436916.692375,2607968.18596875,2607621.39634047,2314349.07299063,3757045.18829062,2318843.27833125,3022623.06395,3275127.24226875,2731949.52314909,2938948.95411562,3430333.74288785,2802805.84441673,2700412.69840133,2939782.25409758,3042961.60208248,2543666.5344241,4234772.50185251,3071068.92366441,3372983.08702498,3697503.44015574,3002535.61249114,3335936.26968773,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4,0,0,91.621,31,13,19,13,535,57.5,6.46,5846.35,13,0,4235202.35091644,3169406.46712969,3610126.52207633,3518872.02031694,3241743.18556407,3625235.41053485,4037391.30946201,3089671.20331212,3750396.61602134,3752051.50532011,3734182.28843011,3563253.54498231,4235202.35091644,3770091.20265264,4000477.95378233,3966581.17818473,3782949.49233344,3984442.14868189,4550766.05142112,4091951.06262685,4185114.74564894,4235934.15532532,4104034.57660561,4044570.66944084,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2,0,0,90.679,42,16,22,14,353,37.4,8.95,5580.72,16,0,3657977.52772328,2968002.08926641,3023955.23853942,2992101.33044457,2939004.392283,3498039.75839666,3280717.8532397,2773632.281151,3223852.90981459,3049554.05259141,3128239.63397898,3294646.21168815,3657977.52772328,3530515.47103443,3350925.84457231,3372788.99375657,3429668.7113474,3844643.30526452,3697877.73501792,3673390.08371676,3597538.00252243,3442839.24449502,3438076.29893591,3739680.39763626,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P78527,DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3,0,0,90.485,7,27,29,27,4128,468.8,7.12,6281.23,27,0,4775056.99133931,3978014.07787693,4166161.11237305,4141193.98379333,4095250.8623285,4320519.28470178,4268235.08191651,3674881.46527406,4337499.71546292,4271443.41424285,4309361.31008083,4486098.24797704,4775056.99133931,4731950.92979486,4616634.78552213,4668081.70813981,4778949.56010466,4748618.28065917,4810962.77805645,4867001.73815771,4840270.47723014,4822309.34870576,4736182.23578835,5092071.37941344,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,0,0,89.703,30,19,29,19,505,56.7,6.35,6910.86,19,0,8986580.04287787,7132465.47230069,7323873.41347389,7361589.7343855,7525928.67257068,7780861.40227237,8449868.3467239,6271484.66620958,7776074.81731575,8105439.72352983,7652827.65306098,7929892.20200529,8986580.04287787,8484252.68554998,8115780.41592951,8298211.22033913,8782376.15429277,8551828.6713668,9524311.87958669,8305935.05115821,8677419.67401358,9150756.3049568,8410802.38484283,9001046.09654362,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8N257,Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=H2BC26 PE=1 SV=3,0,0,89.57,60,10,68,1,126,13.9,10.32,17569.98,10,0,403394.212649998,223140.115687501,191081.46915,231254.301712501,193735.37844375,262737.020081251,265390.929375001,202332.458329814,237524.881790626,245921.797522023,261600.761193749,220185.860737757,403394.212649998,265430.955554971,211742.497122031,260676.988322081,226079.337436253,288770.338551992,299136.72943329,267968.487060708,265057.002503122,277637.058069559,287511.022836771,249928.124093101,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P14136,Glial fibrillary acidic protein OS=Homo sapiens OX=9606 GN=GFAP PE=1 SV=1,0,0,89.295,46,19,21,18,432,49.9,5.52,6005.16,19,0,3934530.47174363,5451862.83710152,5482327.47119062,5690704.70427329,5105792.27854702,4315135.1779785,2530996.57273134,2870115.63442006,4583377.19080313,3942825.42182059,5530244.53609837,3868481.33792529,3934530.47174363,6485132.25848234,6075114.00218167,6414738.0297578,5958200.01846588,4742700.68929423,2852825.59866207,3801172.3407776,5114648.24391043,4451311.19578006,6077987.90743387,4391028.01895326,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P20671,Histone H2A type 1-D OS=Homo sapiens OX=9606 GN=H2AC7 PE=1 SV=2,0,0,87.667,42,9,37,2,130,14.1,10.9,8907.17,9,0,2657665.62001874,1381957.659225,1531202.0668797,1559330.24457467,1349626.04468581,1617028.93615312,2639631.66776255,1663727.027325,2776541.33222812,2415650.39177034,2137623.03531562,2113224.93446389,2657665.62001874,1643874.48171046,1696766.04791544,1757725.19233223,1574944.98124342,1777252.37652806,2975274.19592891,2203434.97071322,3098377.38807983,2727184.31165352,2349344.02529454,2398675.10968999,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P40227,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3,0,0,85.983,31,18,24,18,531,58,6.68,5903.07,18,0,6263818.22257456,5457330.8186385,5584157.71268569,5626414.98997711,5383728.09930363,5534222.39081249,5654700.40209585,4669259.16331563,5739933.30401389,5543504.13353836,5650197.86600156,5587886.71317455,6263818.22257456,6491636.56435243,6187954.8219253,6342268.67900968,6282536.99146071,6082581.25528988,6373724.18187629,6183952.51071621,6405263.75451841,6258421.15070829,6209822.02143173,6342687.21519681,High,High,High,High,High,High,High,High,High,High,High,High,1,
